id	Protein IDs	Majority Protein IDs	Protein Descriptions	Proteins	Peptides	Razor + unique Peptides	Unique Peptides	Peptides run01	Peptides run02	Peptides run03	Peptides run04	Peptides run05	Peptides run06	Razor + unique Peptides run01	Razor + unique Peptides run02	Razor + unique Peptides run03	Razor + unique Peptides run04	Razor + unique Peptides run05	Razor + unique Peptides run06	Unique Peptides run01	Unique Peptides run02	Unique Peptides run03	Unique Peptides run04	Unique Peptides run05	Unique Peptides run06	Sequence Coverage [%]	Mol. Weight [kDa]	Sequence Length	PEP	Sequence Coverage run01 [%]	Sequence Coverage run02 [%]	Sequence Coverage run03 [%]	Sequence Coverage run04 [%]	Sequence Coverage run05 [%]	Sequence Coverage run06 [%]	Intensity	Intensity run01	Intensity run02	Intensity run03	Intensity run04	Intensity run05	Intensity run06
961	YDR354W	YDR354W	>YDR354W TRP4 SGDID:S000002762, Chr IV from 1184747-1185889, Verified ORF, Anthranilate phosphoribosyl transferase of the tryptophan biosynthetic pathway, catalyzes the phosphoribosylation of anthranilate, subject to the general control system of amino ac	1	12	12	12	12	12	11	12	12	11	12	12	11	12	12	11	12	12	11	12	12	11	36.6	41.374	380	9.43E-227	36.6	36.6	34.2	36.6	36.6	34.2	17433000000	2208100000	3134000000	2309900000	2119500000	3381300000	4280400000
962	YDR356W	YDR356W	>YDR356W SPC110 SGDID:S000002764, Chr IV from 1186107-1188941, Verified ORF, Inner plaque spindle pole body (SPB) component, ortholog of human kendrin; involved in connecting nuclear microtubules to SPB; interacts with Tub4p-complex and calmodulin; phosph	1	30	30	30	22	22	24	22	19	18	22	22	24	22	19	18	22	22	24	22	19	18	34.6	111.78	944	5.95E-213	27	25	28.7	25.8	23.5	22.2	8073900000	906580000	2087000000	1255200000	1111300000	1237500000	1476300000
963	YDR357C	YDR357C	>YDR357C CNL1 SGDID:S000002765, Chr IV from 1189567-1189199, reverse complement, Uncharacterized ORF, Protein of unknown function; likely member of BLOC complex involved in endosomal cargo sorting; null mutant is sensitive to drug inducing secretion of va	1	2	2	2	0	1	2	1	1	1	0	1	2	1	1	1	0	1	2	1	1	1	20.5	13.957	122	0.0010009	0	9	20.5	9	9	9	825330000	NA	605960000	89211000	43121000	43330000	43713000
964	YDR358W	YDR358W	>YDR358W GGA1 SGDID:S000002766, Chr IV from 1190059-1191732, Verified ORF, Golgi-localized protein with homology to gamma-adaptin, interacts with and regulates Arf1p and Arf2p in a GTP-dependent manner in order to facilitate traffic through the late Golgi	1	18	17	17	14	12	12	14	16	14	13	11	11	13	15	13	13	11	11	13	15	13	46.7	62.319	557	6.83E-225	35.9	31.8	30.9	34.5	43.1	32	6238000000	789840000	698030000	1177100000	952140000	1395700000	1225200000
965	YDR359C	YDR359C	>YDR359C EAF1 SGDID:S000002767, Chr IV from 1194884-1191936, reverse complement, Verified ORF, Component of the NuA4 histone acetyltransferase complex; acts as a platform for assembly of NuA4 subunits into the native complex; required for initiation of pr	1	10	10	10	4	9	6	7	6	7	4	9	6	7	6	7	4	9	6	7	6	7	13.7	112.5	982	1.81E-25	5.2	12.3	7.9	9.3	7.9	9.5	1160600000	119690000	225960000	187910000	144030000	200290000	282700000
966	YDR361C	YDR361C	>YDR361C BCP1 SGDID:S000002769, Chr IV from 1196263-1195412, reverse complement, Verified ORF, Essential protein involved in nuclear export of Mss4p, which is a lipid kinase that generates phosphatidylinositol 4,5-biphosphate and plays a role in actin cyt	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	38.9	32.661	283	2.74E-54	38.9	38.9	38.9	38.9	38.9	38.9	22276000000	3407800000	3179900000	3632000000	2431700000	4053600000	5571200000
967	YDR362C	YDR362C	>YDR362C TFC6 SGDID:S000002770, Chr IV from 1198697-1196679, reverse complement, Verified ORF, One of six subunits of RNA polymerase III transcription initiation factor complex (TFIIIC); part of TFIIIC TauB domain that binds BoxB promoter sites of tRNA an	1	3	3	3	3	0	2	1	2	2	3	0	2	1	2	2	3	0	2	1	2	2	3.9	74.708	672	0.00036022	3.9	0	3	1.5	2.4	2.4	264340000	32119000	NA	40766000	45140000	95245000	51066000
968	YDR363W	YDR363W	>YDR363W ESC2 SGDID:S000002771, Chr IV from 1199183-1200553, Verified ORF, Sumo-like domain protein; prevents accumulation of toxic intermediates during replication-associated recombinational repair; roles in silencing, lifespan, chromatid cohesion and th	1	3	3	3	1	2	2	3	3	3	1	2	2	3	3	3	1	2	2	3	3	3	7.9	52.541	456	1.10E-06	2	4.6	5.3	7.9	7.9	7.9	7967300000	28783000	26425000	55792000	55364000	2951500000	4849400000
969	YDR363W-A	YDR363W-A	>YDR363W-A SEM1 SGDID:S000007235, Chr IV from 1202128-1202397, Verified ORF, Component of the lid subcomplex of the regulatory subunit of the 26S proteasome; involved in mRNA export mediated by the TREX-2 complex (Sac3p-Thp1p); ortholog of human DSS1	1	2	2	2	1	1	2	2	2	0	1	1	2	2	2	0	1	1	2	2	2	0	21.3	10.386	89	3.92E-13	13.5	13.5	21.3	21.3	21.3	0	213550000	29459000	60350000	41871000	15467000	66406000	NA
970	YDR364C	YDR364C	>YDR364C CDC40 SGDID:S000002772, Chr IV from 1204210-1202843, reverse complement, Verified ORF, Pre-mRNA splicing factor, important for catalytic step II of pre-mRNA splicing and plays a role in cell cycle progression; required for DNA synthesis during mi	1	3	3	3	1	2	1	0	3	3	1	2	1	0	3	3	1	2	1	0	3	3	8.4	52.047	455	1.01E-10	3.1	5.3	3.5	0	8.4	8.4	650920000	22031000	83960000	7440200	NA	283900000	253590000
971	YDR365C	YDR365C	>YDR365C ESF1 SGDID:S000002773, Chr IV from 1206383-1204497, reverse complement, Verified ORF, Nucleolar protein involved in pre-rRNA processing; depletion causes severely decreased 18S rRNA levels	1	19	19	19	18	17	17	18	16	16	18	17	17	18	16	16	18	17	17	18	16	16	39.3	72.409	628	0	38.1	36.5	36.9	35.5	34.6	34.1	20323000000	2591100000	2969100000	3379200000	3526100000	3932600000	3925200000
972	YDR365W-A;YER137C-A;YLR157C-A;YPL257W-A;YLR256W-A;YPR158C-C	YDR365W-A;YER137C-A;YLR157C-A;YPL257W-A;YLR256W-A;YPR158C-C	>YDR365W-A YDR365W-A SGDID:S000007400, Chr IV from 1206997-1208319, transposable_element_gene, Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constit	6	18	1	0	18	18	18	17	18	17	1	1	1	1	1	1	0	0	0	0	0	0	55	48.953	440	0	55	55	55	48	55	48	10582000000	1505300000	2157800000	2255400000	1488200000	2779300000	395830000
973	YDR367W	YDR367W	>YDR367W KEI1 SGDID:S000002775, Chr IV from 1212848-1212877,1212979-1213614, Verified ORF, Component of inositol phosphorylceramide (IPC) synthase; forms a complex with Aur1p and regulates its activity; required for IPC synthase complex localization to th	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	14.9	25.484	221	2.38E-32	14.9	14.9	14.9	14.9	14.9	14.9	3366600000	319500000	445040000	843600000	660270000	618540000	479650000
974	YDR368W	YDR368W	>YDR368W YPR1 SGDID:S000002776, Chr IV from 1213904-1214842, Verified ORF, NADPH-dependent aldo-keto reductase, reduces multiple substrates including 2-methylbutyraldehyde and D,L-glyceraldehyde, expression is induced by osmotic and oxidative stress; func	1	15	13	13	15	14	15	15	14	15	13	12	13	13	12	13	13	12	13	13	12	13	64.7	34.755	312	3.73E-282	64.7	61.9	64.7	64.7	62.5	64.7	47541000000	6440800000	8051700000	6062000000	7043700000	9472800000	10470000000
975	YDR369C	YDR369C	>YDR369C XRS2 SGDID:S000002777, Chr IV from 1217580-1215016, reverse complement, Verified ORF, Protein required for DNA repair; component of the Mre11 complex, which is involved in double strand breaks, meiotic recombination, telomere maintenance, and che	1	2	2	2	1	0	2	0	1	1	1	0	2	0	1	1	1	0	2	0	1	1	2.1	96.363	854	1.25E-06	1.1	0	2.1	0	1.1	1.1	124840000	15297000	NA	35263000	NA	44405000	29871000
976	YDR370C	YDR370C	>YDR370C YDR370C SGDID:S000002778, Chr IV from 1219110-1217782, reverse complement, Uncharacterized ORF, Putative protein of unknown function	1	2	2	2	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	5	50.491	442	0.0064871	3.4	0	3.4	1.6	1.6	1.6	24379000	3973600	NA	8945900	11459000	NA	NA
977	YDR371W	YDR371W	>YDR371W CTS2 SGDID:S000002779, Chr IV from 1219413-1220948, Uncharacterized ORF, Putative chitinase, functionally complements A. gossypii cts2 mutant sporulation defect	1	8	8	8	6	6	5	5	7	4	6	6	5	5	7	4	6	6	5	5	7	4	19.2	59.117	511	1.31E-29	14.3	15.1	11.9	11.9	17	10	1220900000	190280000	126250000	224830000	144880000	326780000	207880000
978	YDR372C	YDR372C	>YDR372C VPS74 SGDID:S000002780, Chr IV from 1222149-1221112, reverse complement, Verified ORF, Protein required for Golgi localization of glycosyltransferases; binds the cytosolic domains of Golgi glycosyltransferases; binding to PtdIns4P required for Go	1	9	9	9	8	9	7	8	8	8	8	9	7	8	8	8	8	9	7	8	8	8	33.6	39.286	345	6.98E-54	30.1	33.6	25.5	27.5	30.1	30.1	9775400000	1232700000	1616700000	1680700000	1590200000	2081300000	1573800000
979	YDR373W	YDR373W	>YDR373W FRQ1 SGDID:S000002781, Chr IV from 1222759-1223331, Verified ORF, N-myristoylated calcium-binding protein that may have a role in intracellular signaling through its regulation of the phosphatidylinositol 4-kinase Pik1p; member of the recoverin/f	1	4	4	4	4	4	3	3	4	4	4	4	3	3	4	4	4	4	3	3	4	4	32.1	22.011	190	3.68E-62	32.1	32.1	21.6	28.4	32.1	32.1	3452100000	570450000	481620000	463290000	515050000	784660000	637020000
980	YDR375C	YDR375C	>YDR375C BCS1 SGDID:S000002783, Chr IV from 1226536-1225166, reverse complement, Verified ORF, Mitochondrial protein of the AAA ATPase family; has ATP-dependent chaperone activity; required for assembly of Rip1p and Qcr10p into cytochrome bc(1) complex; m	1	11	11	11	7	7	8	8	9	10	7	7	8	8	9	10	7	7	8	8	9	10	23	51.107	456	7.11E-34	17.5	16.7	16.9	17.3	17.3	20.4	1968000000	244910000	190580000	326610000	407410000	399260000	399220000
981	YDR376W	YDR376W	>YDR376W ARH1 SGDID:S000002784, Chr IV from 1226822-1228303, Verified ORF, Oxidoreductase of the mitochondrial inner membrane, involved in cytoplasmic and mitochondrial iron homeostasis and required for activity of Fe-S cluster-containing enzymes; one of 	1	12	12	12	9	8	11	9	11	9	9	8	11	9	11	9	9	8	11	9	11	9	28.2	56.237	493	3.58E-52	20.7	18.5	26.8	18.7	24.1	16.2	3697500000	522560000	409850000	714240000	462540000	864730000	723580000
982	YDR377W	YDR377W	>YDR377W ATP17 SGDID:S000002785, Chr IV from 1228611-1228916, Verified ORF, Subunit f of the F0 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis	1	6	6	6	6	5	5	5	6	4	6	5	5	5	6	4	6	5	5	5	6	4	53.5	11.312	101	1.18E-16	53.5	48.5	48.5	48.5	53.5	37.6	11939000000	2684100000	1769700000	2923600000	2355000000	872780000	1333900000
983	YDR378C	YDR378C	>YDR378C LSM6 SGDID:S000002786, Chr IV from 1229609-1229349, reverse complement, Verified ORF, Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p com	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22.1	9.3975	86	7.43E-16	22.1	22.1	22.1	22.1	22.1	22.1	199970000	11800000	8015700	31305000	19084000	51060000	78701000
984	YDR379W	YDR379W	>YDR379W RGA2 SGDID:S000002787, Chr IV from 1230167-1233196, Verified ORF, GTPase-activating protein for the polarity-establishment protein Cdc42p; implicated in control of septin organization, pheromone response, and haploid invasive growth; regulated by	1	13	13	13	8	5	9	9	8	9	8	5	9	9	8	9	8	5	9	9	8	9	13.9	113.29	1009	7.64E-25	8.6	5.3	9.6	10	7.8	9.2	1308600000	118680000	233860000	191310000	219470000	250120000	295200000
985	YDR380W	YDR380W	>YDR380W ARO10 SGDID:S000002788, Chr IV from 1234218-1236125, Verified ORF, Phenylpyruvate decarboxylase, catalyzes decarboxylation of phenylpyruvate to phenylacetaldehyde, which is the first specific step in the Ehrlich pathway	1	6	6	6	3	3	4	3	4	5	3	3	4	3	4	5	3	3	4	3	4	5	9.4	71.384	635	4.13E-10	5	4.6	6.3	5	6.8	8	1160500000	143550000	365730000	155200000	93528000	117970000	284540000
986	YDR381C-A	YDR381C-A	>YDR381C-A YDR381C-A SGDID:S000007650, Chr IV from 1238630-1238312,1238850-1238825, reverse complement, Verified ORF, Protein of unknown function, localized to the mitochondrial outer membrane	1	5	5	5	5	4	5	4	3	5	5	4	5	4	3	5	5	4	5	4	3	5	48.2	12.714	114	4.05E-40	48.2	39.5	48.2	33.3	33.3	48.2	3658100000	572420000	531860000	470550000	333190000	776810000	973270000
987	YDR381W	YDR381W	>YDR381W YRA1 SGDID:S000002789, Chr IV from 1236558-1236842,1237609-1238004, Verified ORF, RNA binding protein required for export of poly(A)+ mRNA from the nucleus; proposed to couple mRNA export with 3 end processing via its interactions with Mex67p an	1	10	10	10	9	8	9	9	9	10	9	8	9	9	9	10	9	8	9	9	9	10	39.8	24.955	226	2.64E-94	37.2	34.1	37.2	37.2	37.2	39.8	72427000000	9739400000	9887900000	10853000000	13816000000	15176000000	12956000000
988	YDR382W	YDR382W	>YDR382W RPP2B SGDID:S000002790, Chr IV from 1239492-1239824, Verified ORF, Ribosomal protein P2 beta, a component of the ribosomal stalk, which is involved in the interaction between translational elongation factors and the ribosome; regulates the accumu	1	5	5	5	4	3	4	5	5	5	4	3	4	5	5	5	4	3	4	5	5	5	85.5	11.05	110	0	65.5	60.9	65.5	85.5	85.5	85.5	45465000000	9035200000	9582700000	6178200000	10631000000	5518600000	4518900000
989	YDR383C	YDR383C	>YDR383C NKP1 SGDID:S000002791, Chr IV from 1240676-1239960, reverse complement, Verified ORF, Non-essential kinetochore protein, subunit of the Ctf19 central kinetochore complex (Ctf19p-Mcm21p-Okp1p-Mcm22p-Mcm16p-Ctf3p-Chl4p-Mcm19p-Nkp1p-Nkp2p-Ame1p-Mtw1	1	2	2	2	1	2	2	2	1	2	1	2	2	2	1	2	1	2	2	2	1	2	11.3	26.976	238	1.93E-45	8	11.3	11.3	11.3	8	11.3	388110000	32407000	46371000	44813000	62438000	24896000	177190000
990	YDR384C	YDR384C	>YDR384C ATO3 SGDID:S000002792, Chr IV from 1242031-1241204, reverse complement, Verified ORF, Plasma membrane protein, regulation pattern suggests a possible role in export of ammonia from the cell; phosphorylated in mitochondria; member of the TC 9.B.33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.4	30.028	275	0.0001604	4.4	4.4	4.4	4.4	4.4	4.4	123490000	10553000	1514700	28355000	27394000	22329000	33349000
991	YDR385W;YOR133W;REV__YDL101C;YPL066W;REV__YGR118W;REV__YPR132W	YDR385W;YOR133W	>YDR385W EFT2 SGDID:S000002793, Chr IV from 1243230-1245758, Verified ORF, Elongation factor 2 (EF-2), also encoded by EFT1; catalyzes ribosomal translocation during protein synthesis; contains diphthamide, the unique posttranslationally modified histidin	6	43	43	43	42	38	39	39	41	38	42	38	39	39	41	38	42	38	39	39	41	38	56.2	93.288	842	0	53.3	50	52.1	52.3	55.5	54.4	3.3374E+11	58319000000	65576000000	46767000000	51401000000	56771000000	54903000000
992	YDR386W	YDR386W	>YDR386W MUS81 SGDID:S000002794, Chr IV from 1246084-1247982, Verified ORF, Subunit of the structure-specific Mms4p-Mus81p endonuclease that cleaves branched DNA; involved in DNA repair, replication fork stability, and joint molecule formation/resolution 	1	4	4	4	1	2	0	0	0	1	1	2	0	0	0	1	1	2	0	0	0	1	6.3	72.308	632	0.00076599	2.2	2.4	0	0	0	1.7	222100000	4247600	183230000	NA	NA	NA	34626000
993	YDR388W	YDR388W	>YDR388W RVS167 SGDID:S000002796, Chr IV from 1250186-1251634, Verified ORF, Actin-associated protein, interacts with Rvs161p to regulate actin cytoskeleton, endocytosis, and viability following starvation or osmotic stress; homolog of mammalian amphiphys	1	14	14	14	13	13	13	12	13	13	13	13	13	12	13	13	13	13	13	12	13	13	32.2	52.774	482	1.27E-235	30.3	30.3	30.3	26.8	28.6	28.6	19932000000	2834900000	3332600000	3327100000	2506600000	3232500000	4698200000
994	YDR389W	YDR389W	>YDR389W SAC7 SGDID:S000002797, Chr IV from 1252537-1254501, Verified ORF, GTPase activating protein (GAP) for Rho1p, involved in signaling to the actin cytoskeleton, null mutations suppress tor2 mutations and temperature sensitive mutations in actin; pot	1	8	8	8	5	4	5	6	4	4	5	4	5	6	4	4	5	4	5	6	4	4	18.3	73.628	654	1.21E-89	11.6	9	12.7	15.1	9.3	8	1488900000	250710000	222860000	146040000	137810000	265270000	466260000
995	YDR390C	YDR390C	>YDR390C UBA2 SGDID:S000002798, Chr IV from 1256847-1254937, reverse complement, Verified ORF, Subunit of a heterodimeric nuclear SUMO activating enzyme (E1) with Aos1p; activates Smt3p (SUMO) before its conjugation to proteins (sumoylation), which may pl	1	20	20	20	16	16	17	16	13	15	16	16	17	16	13	15	16	16	17	16	13	15	33	71.258	636	1.03E-88	23.6	25.9	27.4	25.9	21.4	25	5796000000	802020000	631730000	744200000	960670000	1082900000	1574600000
996	YDR391C	YDR391C	>YDR391C YDR391C SGDID:S000002799, Chr IV from 1258056-1257358, reverse complement, Uncharacterized ORF, Putative protein of unknown function, possibly involved in zinc homeostasis; Bdf1p-dependent transcription induced by salt stress; green fluorescent p	1	5	5	5	4	3	4	5	4	5	4	3	4	5	4	5	4	3	4	5	4	5	25.9	26.273	232	9.55E-41	21.1	12.5	21.1	25.9	21.1	25.9	2919800000	339350000	479070000	462400000	324520000	684210000	630250000
997	YDR392W	YDR392W	>YDR392W SPT3 SGDID:S000002800, Chr IV from 1258696-1259709, Verified ORF, Subunit of the SAGA and SAGA-like transcriptional regulatory complexes, interacts with Spt15p to activate transcription of some RNA polymerase II-dependent genes, also functions to	1	4	4	4	4	3	4	3	4	3	4	3	4	3	4	3	4	3	4	3	4	3	13.9	38.8	337	9.98E-12	13.9	11	13.9	11	13.9	11	957900000	146420000	116730000	226560000	87451000	197210000	183530000
998	YDR393W	YDR393W	>YDR393W SHE9 SGDID:S000002801, Chr IV from 1259901-1261271, Verified ORF, Mitochondrial inner membrane protein required for normal mitochondrial morphology, may be involved in fission of the inner membrane; forms a homo-oligomeric complex	1	4	4	4	3	2	4	3	3	4	3	2	4	3	3	4	3	2	4	3	3	4	11.2	53.57	456	7.19E-38	9.4	6.6	11.2	9.4	9.4	11.2	1006600000	91938000	92298000	151180000	92639000	314520000	263980000
999	YDR394W	YDR394W	>YDR394W RPT3 SGDID:S000002802, Chr IV from 1261681-1262967, Verified ORF, One of six ATPases of the 19S regulatory particle of the 26S proteasome involved in the degradation of ubiquitinated substrates; substrate of N-acetyltransferase B	1	7	7	7	7	6	5	5	6	5	7	6	5	5	6	5	7	6	5	5	6	5	24.3	47.893	428	8.69E-78	24.3	22.7	18.2	19.2	22.7	18.2	6592100000	630480000	790690000	956600000	511230000	1971500000	1731600000
1000	YDR395W	YDR395W	>YDR395W SXM1 SGDID:S000002803, Chr IV from 1263324-1266158, Verified ORF, Nuclear transport factor (karyopherin) involved in protein transport between the cytoplasm and nucleoplasm; similar to Nmd5p, Cse1p, Lph2p, and the human cellular apoptosis suscept	1	14	14	14	13	13	13	12	12	13	13	13	13	12	12	13	13	13	13	12	12	13	19	108.4	944	5.92E-111	17.1	17.1	17.1	15	15	16.9	22243000000	3047100000	3574600000	3826900000	2602300000	4524500000	4667900000
1001	YDR397C	YDR397C	>YDR397C NCB2 SGDID:S000002805, Chr IV from 1266769-1266366,1266898-1266862, reverse complement, Verified ORF, Subunit of a heterodimeric NC2 transcription regulator complex with Bur6p; complex binds to TBP and can repress transcription by preventing prei	1	3	3	3	3	2	3	3	3	3	3	2	3	3	3	3	3	2	3	3	3	3	23.3	16.65	146	9.38E-10	23.3	15.8	23.3	23.3	23.3	23.3	2469500000	270440000	237260000	414500000	652500000	638240000	256560000
1002	YDR398W;REV__YHL039W	YDR398W	>YDR398W UTP5 SGDID:S000002806, Chr IV from 1267471-1269402, Verified ORF, Subunit of U3-containing Small Subunit (SSU) processome complex involved in production of 18S rRNA and assembly of small ribosomal subunit	2	10	10	10	7	8	7	8	8	7	7	8	7	8	8	7	7	8	7	8	8	7	22.9	72.001	643	6.45E-172	15.6	17.1	15.6	16.6	20.5	15.7	6185100000	971470000	1013800000	781070000	817040000	1505400000	1096400000
1003	YDR399W	YDR399W	>YDR399W HPT1 SGDID:S000002807, Chr IV from 1270068-1270733, Verified ORF, Dimeric hypoxanthine-guanine phosphoribosyltransferase, catalyzes the formation of both inosine monophosphate and guanosine monophosphate; mutations in the human homolog HPRT1 can 	1	10	10	10	8	8	8	6	9	10	8	8	8	6	9	10	8	8	8	6	9	10	48.9	25.19	221	8.44E-54	45.7	43	42.1	30.8	38	48.9	13497000000	1707900000	2207100000	1810200000	1643700000	2259000000	3869500000
1004	YDR400W	YDR400W	>YDR400W URH1 SGDID:S000002808, Chr IV from 1271063-1272085, Verified ORF, Uridine nucleosidase (uridine-cytidine N-ribohydrolase), cleaves N-glycosidic bonds in nucleosides; involved in the pyrimidine salvage and nicotinamide riboside salvage pathways	1	6	6	6	5	6	6	4	6	6	5	6	6	4	6	6	5	6	6	4	6	6	22.6	37.96	340	2.35E-26	15.9	22.6	22.6	17.6	22.6	22.6	2580000000	361080000	314040000	441780000	149110000	491860000	822180000
1005	YDR404C	YDR404C	>YDR404C RPB7 SGDID:S000002812, Chr IV from 1277169-1276654, reverse complement, Verified ORF, RNA polymerase II subunit B16; forms two subunit dissociable complex with Rpb4p; involved in recruitment of 3-end processing factors to transcribing RNA polyme	1	4	4	4	4	3	4	4	4	4	4	3	4	4	4	4	4	3	4	4	4	4	48	19.058	171	1.53E-109	48	37.4	48	48	48	48	4055400000	548290000	683910000	494020000	716110000	593370000	1019600000
1006	YDR405W	YDR405W	>YDR405W MRP20 SGDID:S000002813, Chr IV from 1277646-1278437, Verified ORF, Mitochondrial ribosomal protein of the large subunit	1	5	5	5	2	5	4	3	3	3	2	5	4	3	3	3	2	5	4	3	3	3	20.2	30.566	263	2.94E-13	7.2	20.2	14.8	12.5	9.9	9.9	1336700000	85134000	411610000	198810000	277590000	189120000	174470000
1007	YDR406W	YDR406W	>YDR406W PDR15 SGDID:S000002814, Chr IV from 1279210-1283799, Verified ORF, Plasma membrane ATP binding cassette (ABC) transporter, multidrug transporter and general stress response factor implicated in cellular detoxification; regulated by Pdr1p, Pdr3p a	1	4	1	1	2	4	3	2	3	3	0	1	1	0	0	0	0	1	1	0	0	0	2.9	172.25	1529	1.46E-14	1.6	2.9	2.4	1.6	2.6	2.6	2216400000	NA	482100000	1734300000	NA	NA	NA
